iso3,year,energy_cons,gas_price,elec_price,pop,employment_share,gdp,manufact,hdd,cdd
ARE,1965,,,,,,,,,
ARE,1966,,,,,,,,,
ARE,1967,5.406756087702939,,,,,,,,
ARE,1968,6.944712826122133,,,,,,,,
ARE,1969,6.968925272826142,,,,,,,,
ARE,1970,9.605591193075423,,,.234514,.43467692,66494.375,,,
ARE,1971,14.63803011128945,,,.277471,.45706826,77511.25,,,
ARE,1972,15.6501504821279,,,.330974,.48501539,86479.32,,,
ARE,1973,20.29311094607794,,,.394624,.51380646,99334.555,,,
ARE,1974,22.29551113855976,,,.467451,.54220098,115039.09,,,
ARE,1975,23.85920795140727,,,.5483009999999999,.52544129,127634.16,.910603124517689,,
ARE,1976,30.19023585582348,,,.637922,.5288955,154024.11,1.123092520177483,,
ARE,1977,49.63150044941428,,,.735344,.53234965,187114.08,2.744072021589996,,
ARE,1978,57.50081196060357,,,.8355079999999999,.53580385,172906.72,3.432166099890267,,
ARE,1979,67.56038306925709,,,.9317489999999999,.539258,203603.05,3.057567542615425,3.9953098,3353.0898
ARE,1980,108.1564154099415,,,1.019509,.54271227,248221.7,3.72808374268427,4.1392536,3439.5142
ARE,1981,125.9283681062304,,,1.09661,.53313303,246175.25,6.412373069468755,.21869543,3377.438
ARE,1982,135.965984837374,,,1.164806,.52355379,228138.67,7.926872020192577,7.8200579,3067.3677
ARE,1983,130.5152766622816,,,1.228459,.51397461,213884.25,8.769752626789112,14.970312,3045.5203
ARE,1984,162.5467838157216,,,1.293971,.50439537,221126.7,9.144692690109919,2.0085368,3259.8203
ARE,1985,201.6335313476226,,,1.366164,.49481615,208487.66,8.927517174753113,.25391752,3410.8047
ARE,1986,244.3872228564222,,,1.44638,.49965137,174138.17,8.275618544704551,3.1283662,3392.8132
ARE,1987,273.0770907997198,,,1.533536,.50448656,173670.53,8.774491087003721,.39929286,3408.6335
ARE,1988,301.8825172481682,,,1.627066,.50932175,168111.63,8.840712483479514,4.5527039,3435.9248
ARE,1989,340.1649332118733,,,1.725681,.51415694,188546.67,8.166576883154423,10.940468,3264.4883
ARE,1990,344.9527094209783,,,1.828432,.51899219,226935.61,7.493888515782404,3.9907684,3402.5103
ARE,1991,420.8374523509573,,,1.937153,.52382737,229251.98,7.423063916131214,1.9846256,3116.769
ARE,1992,406.6956708770804,,,2.052891,.52866256,238076.42,7.583671501466512,32.703411,3034.7224
ARE,1993,423.4703550812503,,,2.173139,.53349775,198563.7,7.843780607247797,16.44343,3348.55
ARE,1994,464.6741354209235,,,2.294385,.53833294,206008.41,6.587692745821257,.98933905,3378.5151
ARE,1995,484.8710037507644,,,2.41509,.54316819,226304.41,6.772462657191987,.0078061991,3259.751
ARE,1996,499.6879237251831,,,2.539126,.54806131,243801.53,6.637292654028435,1.3829427,3421.0891
ARE,1997,521.4564009705506,,,2.671362,.55295449,265473.16,7.89550062539303,2.445029,3250.3638
ARE,1998,534.1128843659737,,,2.813214,.55784762,247959.45,8.631087314780832,5.1276932,3755.6858
ARE,1999,538.3689705864111,,,2.966034,.5627408,274168.63,8.557489536510966,.000064178639,3732.8623
ARE,2000,535.7819137620945,,,3.134062,.56763393,342881,9.072000292291591,2.0585136,3539.7561
ARE,2001,541.5660278845077,,,3.302719,.56220561,346402.28,13.31375918526562,7.1144609,3651.4211
ARE,2002,591.6931461619778,,,3.478777,.55677724,357401.16,13.06347632035705,2.4094906,3690.2046
ARE,2003,631.1553120229626,,,3.711932,.55134892,385153.41,12.26246107624458,2.8962529,3720.0242
ARE,2004,675.065378525904,,,4.06857,.54592055,419758.91,11.51238291719241,9.3909779,3715.3281
ARE,2005,704.5980758082542,,,4.588225,.54049224,478720.13,10.60803973530805,5.303256,3694.3174
ARE,2006,741.2929621557076,,,5.300174,.55766052,558243.25,9.656954627980332,5.5774879,3732.1868
ARE,2007,818.3610698080623,,,6.168838,.57844025,598077.88,9.025577572564103,8.7430296,3769.1929
ARE,2008,938.4005066374441,,,7.089487,.59558535,648303.06,8.600265388389516,40.016449,3642.2583
ARE,2009,925.5752780323647,,,7.917371999999999,.60719538,549628,9.195377116862174,13.503019,3768.1677
ARE,2010,972.4917253999507,,,8.549987999999999,.6167239,565722.19,8.475421757729819,.28161532,3945.1753
ARE,2011,1020.931337370933,,,8.946776999999999,.61402547,664640.94,8.148293159701014,1.736937,3805.9724
ARE,2012,1074.099781082127,,,9.141596,.61050385,669583.56,8.085036376705645,8.8472033,3887.5613
ARE,2013,1133.244660418951,,,9.19791,.60669434,662725.75,7.925744268335487,3.0068345,3630.2998
ARE,2014,1130.877162859438,,10.6,9.214174999999999,.60663158,685982.44,8.115294537402312,5.5181031,3694.0742
ARE,2015,1227.788768022317,,11.7,9.2629,.60787225,632701.19,9.175893352003696,4.8672824,3981.0132
ARE,2016,1276.312476437135,,12.2,9.36098,.60404754,624780.94,9.327460910593425,3.9823112,3792.0796
ARE,2017,1215.444556763037,,12.3,9.487202999999999,.59662145,647360.5,9.381380823437345,8.9466753,4006
ARE,2018,1150.512996843142,,11,9.630958999999999,.59598559,640754.5,8.925789794820288,.85440856,3970.0144
ARE,2019,1219.067118174555,,10.9,9.770529,.59452605,681525.81,8.867353108048293,.60113257,3865.0654
ARE,2020,1204.675743802686,,,,,,10.29178003600588,5.6225634,3892.1284
ARE,2021,1246.314991434745,,,,,,10.00175150047873,.43688685,4052.866
ARE,2022,1355.694067817677,,,,,,9.82074787855267,1.0564162,3982.8567
ARE,2023,1425.915897619359,,,,,,10.84579034198187,.24830508,3986.8828
ARG,1965,328.5276263786509,,,22.20707736262402,.36657053,81516.109,41.18416017936104,,
ARG,1966,339.1747611390779,,,22.53446117316831,.36567461,81065.375,41.00858488935818,,
ARG,1967,349.0322518057239,,,22.85598088807635,.36495152,84686.625,37.82402724403432,,
ARG,1968,360.8444413573447,,,23.18115592094501,.3642444,87104.523,36.19621883545322,,
ARG,1969,372.9106773397731,,,23.51950948705393,.36340657,94738.727,36.64543033942051,,
ARG,1970,353.4865266069443,,,23.880561,.36230096,96633.688,31.54474365786009,,
ARG,1971,374.7416908144802,,,24.259561,.36005241,101079.76,35.76285896972701,,
ARG,1972,379.4479353265154,,,24.653175,.35769302,103489.29,36.35807353014901,,
ARG,1973,396.4577637026854,,,25.056478,.35530224,109352.66,34.33397466732139,,
ARG,1974,412.2778754778151,,,25.462302,.36236191,114436.41,34.03688521050366,,
ARG,1975,402.5712075384287,,,25.865776,.35900331,113183.22,38.21510828394561,,
ARG,1976,422.7139549348479,,,26.264681,.35381454,111815.68,39.11676032649454,,
ARG,1977,441.4583502001428,,,26.661398,.35799301,116233.63,36.59498673375208,,
ARG,1978,442.1270265346712,,,27.061047,.35592589,112721.63,34.12760920980816,,
ARG,1979,474.6559633104583,,,27.471036,.3567268,123069.52,32.68515767376934,1015.4973,673.5459
ARG,1980,472.019222334664,,,27.896528,.35232243,130205.02,29.47609698984863,1043.96,890.16742
ARG,1981,457.9635003377776,,,28.338515,.34762987,129140.7,28.76523629207426,990.69751,742.65442
ARG,1982,466.5127777048576,,,28.794548,.34753609,129296.82,31.3602562635854,940.24792,785.35388
ARG,1983,485.7636137366616,,,29.262047,.352548,141275.33,30.6694675312814,1183.2644,804.82886
ARG,1984,487.3440520105913,,,29.737093,.35500863,150891.61,29.70844080311536,1199.635,726.16113
ARG,1985,481.6189794385566,,,30.216279,.3519071,144763,29.64184731385485,957.26245,765.5376
ARG,1986,508.8846300945056,,,30.698964,.35660687,164806.42,27.41959715948358,938.47546,781.5368
ARG,1987,531.8371790913039,,,31.184415,.3583698,177125.89,27.49664628004955,1079.095,784.26123
ARG,1988,540.7378953977709,,,31.668949,.35985151,185694.28,27.99967585672867,1239.4445,790.28528
ARG,1989,521.440851117301,,,32.148134,.3576031,182602.88,30.94937188837369,986.41931,857.89978
ARG,1990,513.0216942922772,,,32.618651,.36210814,196718.69,26.78970455218088,1061.7742,752.82526
ARG,1991,521.3471541484408,,,33.079,.36853236,236273.55,24.38644909323351,1024.9568,712.49402
ARG,1992,559.3093698015424,,,33.529326,.36940601,284181.97,21.85913155866027,1129.8378,703.84186
ARG,1993,577.8425898071552,,,33.970111,.36340809,326765.25,18.23991153254958,1148.9395,753.95642
ARG,1994,608.7611972684244,,,34.402672,.36090747,381534,17.81909171068987,955.77222,810.44348
ARG,1995,628.2364613771707,,,34.82817,.33982015,423577.25,17.24675211480758,1093.6042,771.50439
ARG,1996,657.1284826514024,,,35.246374,.34435356,548493.69,17.53572329204785,1065.3276,816.2644
ARG,1997,664.7551350905233,,,35.657429,.35792011,568161,18.22790574986598,898.74744,831.42419
ARG,1998,688.4251219010575,,,36.063459,.3702125,570521.63,17.83795847609076,935.33618,616.08313
ARG,1999,696.0660774500053,,,36.467218,.36913356,534873.38,16.96152506145886,1090.0955,724.26434
ARG,2000,698.7770211316029,,,36.870787,.36881119,528719.31,16.49427194398385,1169.5679,749.06726
ARG,2001,682.5242763567877,,,37.275652,.36231378,493202.19,16.09322587638295,1043.686,852.80841
ARG,2002,654.4734748504328,,,37.681749,.35594591,457226.22,20.34777391387805,1080.4415,814.91437
ARG,2003,701.5056305796011,,,38.087868,.36938542,481738.78,22.48675058757494,1044.2084,792.38489
ARG,2004,744.8173426358794,,,38.491972,.38960999,518568.31,18.93701362143708,1064.5188,834.09723
ARG,2005,790.5074290322106,,,38.892931,.40494734,554101.13,18.340415936715,1079.5359,788.51587
ARG,2006,830.5426703994552,15.73,,39.289878,.41481733,607265.25,17.87779385588488,964.04626,847.33008
ARG,2007,865.6454675305484,14.05,,39.684295,.4274087,671212.63,17.04741545189967,1336.5854,822.19354
ARG,2008,877.178054901193,,,40.08016,.43338776,720762.69,16.53836609845468,1031.5944,896.80225
ARG,2009,852.5108395031251,,,40.482788,.43381536,692100.38,15.58377727380507,1084.0796,897.80725
ARG,2010,883.9692653942144,,,40.895752,.44202015,787148.63,15.84486080641948,1131.1877,823.10321
ARG,2011,909.091040585514,,,41.3205,.44742996,884236.06,15.85069839426626,1081.1262,812.41736
ARG,2012,943.7064746079903,,,41.755196,.45003483,895048.81,15.21680091159544,1013.1088,961.14136
ARG,2013,981.3981658558808,,,42.19603,.45322791,903833,15.01105425534429,1084.5557,887.49854
ARG,2014,979.8577099392007,,9.4,42.637511,.4546009,878697.25,14.77277854918209,943.74475,839.80627
ARG,2015,996.9400586257467,,7,43.075416,.46092302,914850.19,14.18158545498352,911.64148,866.09619
ARG,2016,992.4242001515682,,8.800000000000001,43.50846,.45331815,911368,13.48802597080508,1187.9041,852.49896
ARG,2017,991.3971158846006,,10.6,43.93714,.45596188,1026128.1,12.83516834153629,860.80591,892.22021
ARG,2018,984.3456121792725,48.67,15.5,44.36114999999999,.45388973,1025860.9,14.06014340415813,1040.3446,917.86279
ARG,2019,927.3583563219914,57.03,10.8,44.780677,.46098489,991646.31,13.54083907028294,999.38794,850.95862
ARG,2020,869.8286159299929,,,,,,14.59052950891826,1021.8367,927.44434
ARG,2021,958.4626661416784,,,,,,15.55841698266796,1002.2368,880.81543
ARG,2022,1029.380992257562,,,,,,16.30184228238029,1126.6375,882.27185
ARG,2023,1019.741254122261,,,,,,16.31749874041542,914.4845,1050.2064
AUS,1965,425.760031486033,,,11.559445820095,.40525958,202160.36,,,
AUS,1966,446.1015284577576,,,11.77740790998513,.41209847,215622.48,,,
AUS,1967,473.0930417913172,,,11.99686852779059,.4172155,224374.8,,,
AUS,1968,501.693753642399,,,12.22867200446398,.41930041,242520.64,,,
AUS,1969,522.4282638882662,,,12.50931110855705,.42135346,261061.02,,,
AUS,1970,570.1016111514036,,,12.793034,.42763019,269214.03,,,
AUS,1971,598.8076268699793,,,13.033133,.4283525,277322.78,,,
AUS,1972,626.0950206096288,,,13.244171,.42676717,290876.38,,,
AUS,1973,669.3559279199433,,,13.431794,.43171969,306236.69,,,
AUS,1974,711.9010701106722,,,13.60557,.43351528,294963.13,,,
AUS,1975,723.900187356649,,,13.773288,.42645499,296250.16,,,
AUS,1976,749.0881910952385,,,13.935731,.42769891,308524.94,,,
AUS,1977,785.9685129513216,,,14.092548,.4267512,310804.44,,,
AUS,1978,811.2208690102627,,,14.249401,.42331085,326547.66,,,
AUS,1979,841.2914237063352,,,14.413,.42404595,337839.28,,1004.8787,621.70331
AUS,1980,844.2469656805636,15.09,,14.588405,.43030849,349085.78,,900.89893,640.7995
AUS,1981,857.7939010775291,15.91,,14.777243,.43014407,366343.13,,953.17114,617.2533
AUS,1982,849.9194678095768,17.77,,14.979205,.42326888,357623.97,,1006.9182,621.88483
AUS,1983,841.5715726512733,17.51,,15.194641,.41075626,377933.28,,973.37842,626.09021
AUS,1984,871.3553974442596,19.33,,15.423166,.41874555,392094.88,,1034.4872,496.99548
AUS,1985,896.2931453642735,20.14,,15.663663,.42658061,405045.41,,993.29541,557.81384
AUS,1986,912.4112837589655,20.23,,15.917572,.4383226,412788.63,,1049.3384,544.27887
AUS,1987,937.5381147383456,20.35,,16.183168,.44128162,445069.28,,989.58313,570.45349
AUS,1988,981.3142412742064,20.97,,16.452255,.45052561,477367.97,,797.26776,636.64661
AUS,1989,1029.712888459846,21.28,,16.713989,.46200845,497244.19,,976.36359,597.31396
AUS,1990,1051.079348415326,21.7,,16.960597,.4625712,491977.81,13.788630180651,949.24084,632.83472
AUS,1991,1043.939792041008,23.56,,17.18924,.44644326,493066.25,12.56657324742615,896.96277,638.26648
AUS,1992,1060.420268339213,24.99,,17.402173,.43876329,512335.69,12.57819882819883,1025.972,536.82141
AUS,1993,1084.442752142723,26.69,,17.603205,.43555722,533360.13,12.87264001224594,905.28394,585.20593
AUS,1994,1125.551432805919,28.26,,17.798529,.44512555,561455.56,13.20483394304108,988.91565,603.11078
AUS,1995,1154.298979367214,28.16,,17.993074,.45659113,589598.5,13.1145557289965,1009.9753,570.55103
AUS,1996,1188.136869439795,27.86,,18.189277,.45747432,620206.88,12.73420559616915,993.65637,551.94421
AUS,1997,1217.288031802697,29.46,,18.387214,.45589775,651510.63,12.29446794750882,952.04663,654.00635
AUS,1998,1246.330535467229,,,18.587021,.45884982,681906.31,12.46215463987509,914.37317,691.31482
AUS,1999,1297.347347720807,,,18.788186,.46204987,718775.31,11.93537544607893,886.62354,588.06494
AUS,2000,1305.25951688601,,,18.991431,.46877179,729098.94,11.5527393560031,938.88354,619.7757
AUS,2001,1315.385292094735,,,19.194672,.46949944,755777.56,10.97636138998759,939.8313,632.55859
AUS,2002,1341.74512082224,,,19.401368,.4734346,777223.94,10.54404412211843,887.66833,629.6134
AUS,2003,1360.862296025036,,,19.624166,.4789018,813768.94,10.85408189185016,935.91223,623.54791
AUS,2004,1404.444130433276,,,19.879649,.48093858,844186.81,10.87353270322849,928.86597,649.94452
AUS,2005,1410.350211020969,,,20.17854,.49118876,874395.13,10.32522837735914,828.47363,654.63525
AUS,2006,1470.837903273288,,,20.526303,.49519917,907270.69,9.880800532220873,942.38086,660.05524
AUS,2007,1506.167034749882,,,20.916344,.5014739,938470.75,9.279234690176425,825.54602,681.35693
AUS,2008,1531.745465889297,,,21.332282,.50429469,954499.94,9.193907576026021,956.91589,587.25348
AUS,2009,1509.544573308559,,,21.750851,.49899361,970867.5,8.447244064526204,856.2583,728.43835
AUS,2010,1508.838626495536,,,22.154679,.50198245,1038249.8,7.987828158997548,922.46143,681.89136
AUS,2011,1558.602359616659,,,22.538001,.50254482,1084070.1,7.364797657341006,909.97107,623.88605
AUS,2012,1536.112967813967,,,22.903948,.49987713,1097670.8,7.046333204063601,945.46399,625.31976
AUS,2013,1555.586170045674,,,23.254913,.49683845,1166544.9,6.603975486430174,798.29541,701.67017
AUS,2014,1566.458117279969,,22.2,23.596424,.49444947,1168394.9,6.362902534994276,794.16101,701.52295
AUS,2015,1601.270521564547,,21.4,23.932502,.49758664,1151138.8,6.292279417423723,898.90234,703.14923
AUS,2016,1606.502680604116,,19.3,24.262712,.49753523,1223294.1,6.078240487745444,839.08289,735.10559
AUS,2017,1601.645891678285,,17.2,24.58462,.50129259,1240334.4,5.793059502575875,860.23376,758.22418
AUS,2018,1624.987218422291,,23.1,24.898152,.50684232,1283842.6,5.764680015960522,857.86548,726.58545
AUS,2019,1679.843844404731,,20.4,25.203198,.51037866,1280843.3,5.586295825183239,860.32007,790.79352
AUS,2020,1585.126362687094,,,,,,5.608521731495214,886.80969,687.26135
AUS,2021,1589.075055049346,,,,,,5.512694755353046,917.22968,590.75012
AUS,2022,1661.016061596194,,,,,,5.374992114847302,916.43433,612.32861
AUS,2023,1672.45585560724,,,,,,5.362504493648133,824.91223,676.50281
AUT,1965,189.49828436236,,,7.318750472010421,.46331689,88744.039,,,
AUT,1966,198.325069986826,,,7.37026437694537,.45625845,93206.438,,,
AUT,1967,200.3634888212091,,,7.425558092936007,.44547883,96198.336,,,
AUT,1968,214.2415673426755,,,7.464215840521548,.43735436,100632.61,,,
AUT,1969,221.9264976800006,,,7.490036629797963,.43504152,105549.25,,,
AUT,1970,254.149236402248,9.369999999999999,,7.516239,.43439853,111881.24,,,
AUT,1971,253.0841407217684,9.050000000000001,,7.550339999999999,.43721557,117554.25,,,
AUT,1972,261.8257662099434,8.77,,7.581117,.43789086,125129.02,,,
AUT,1973,281.5101297961691,8.98,,7.607065,.44155672,132343.17,,,
AUT,1974,282.9621568930194,9.619999999999999,,7.62629,.44653845,135241.55,,,
AUT,1975,281.0635792477352,12.95,,7.637689,.44441897,136149.09,,,
AUT,1976,290.8937014483,14.06,,7.640749,.44670072,140292.92,22.99350702788538,,
AUT,1977,291.5976943918322,,,7.636576,.4519628,146131.72,22.34655494958319,,
AUT,1978,304.1898296061152,,,7.627758999999999,.45458657,146276.59,22.72033725532353,,
AUT,1979,322.2171757878365,30.11,,7.617883999999999,.45730755,152109.84,22.06273528106402,4038.5762,63.736599
AUT,1980,320.8738071306564,33.47,,7.609751999999999,.46147755,152980.47,21.90906768072014,4290.9346,50.627899
AUT,1981,311.5201164459544,43.36,,7.604513,.45873037,151429.25,21.44452508762319,3927.4121,105.99451
AUT,1982,301.3216375403831,48.04,,7.602181,.45187259,152637.45,20.80751581455107,3834.0664,107.14185
AUT,1983,300.4951736085852,48.25,,7.603102,.45015785,156059.3,20.72814507750031,3767.9509,153.74661
AUT,1984,297.4686194521388,50.58,,7.607292999999999,.44968322,155888.8,20.35030894956639,4095.3677,59.927254
AUT,1985,315.8055908089581,51.19,,7.614868,.45065889,158950.5,20.68366094853232,4186.6826,92.140846
AUT,1986,316.4346128025752,47.23,,7.625393,.45148888,166557.2,20.67460922286894,4032.2966,110.33539
AUT,1987,334.0190279175715,31.09,,7.639352,.45058733,173385.22,20.05758739425493,4094.9722,92.972939
AUT,1988,329.1319719458309,30.32,,7.65884,.4532502,183558.13,20.15427230026621,3773.6934,97.045639
AUT,1989,330.9732416912432,29.56,,7.686572,.45740163,195007.91,20.0499353831705,3690.6045,83.290253
AUT,1990,333.8240449296904,30.24,,7.723948999999999,.46094832,208007.23,20.23295653365639,3717.6599,86.215042
AUT,1991,349.4001340536186,31.44,,7.772701,.46200478,220418.28,19.80995264910258,4118.5117,89.661789
AUT,1992,344.7920937883324,30.9,,7.830933,.45900387,229276.84,19.09480953199484,3686.0078,178.66858
AUT,1993,352.4432696324171,30.73,,7.892086,.45277205,234339.58,18.04144533751572,3829.4165,94.966064
AUT,1994,349.4081002247472,30.78,,7.947209,.45094076,246585.97,17.93430680437829,3386.6328,195.2673
AUT,1995,367.6614809825157,30.87,,7.990120999999999,.44867337,259853.66,18.5019539726343,3798.7493,124.34274
AUT,1996,375.6965022021374,33.15,,8.017863,.44980925,266383.88,18.21161675962481,4182.3418,60.73304
AUT,1997,380.5685584476997,35.26,,8.032876,.45258495,278759.72,18.30891917389411,3758.6094,79.852173
AUT,1998,389.2472824091348,34.79,,8.04105,.45666638,295161.69,18.24244595235065,3716.8682,136.18091
AUT,1999,392.8037151318398,34.34,,8.051112999999999,.46269354,304416.22,18.41124207962655,3644.2031,84.976891
AUT,2000,395.1707294060789,35.81,,8.069276,.46595645,314579.69,18.72669104331704,3410.8748,135.31345
AUT,2001,406.5934716768718,38.34,,8.097747999999999,.4675175,308449.03,18.86650637186471,3709.6838,124.39478
AUT,2002,406.8281525482283,38.45,,8.134411999999999,.46477777,313331.16,18.28892364241971,3402.5864,143.4679
AUT,2003,407.7035916298558,50.6,,8.175851999999999,.46553662,318809.16,17.96134326522689,3670.958,254.43127
AUT,2004,422.4574476134853,54.1,,8.216804999999999,.4655515,330761.75,17.80207847264687,3711.8342,94.168716
AUT,2005,431.3501470111459,57.26,,8.25365,.46795845,343994.09,17.85034334953936,3820.8008,112.95367
AUT,2006,425.8647341997606,62.55,,8.285342999999999,.47380403,361593.88,18.27817232502102,3648.1616,161.97218
AUT,2007,420.0656133177434,67.70999999999999,,8.313737,.48089945,376780.22,18.54872111860864,3361.3955,172.13792
AUT,2008,424.560208549542,70.51000000000001,,8.341531999999999,.48852381,387194.72,17.89164925335691,3425.3049,142.75301
AUT,2009,409.7724132956861,76.45,,8.372662999999999,.4846684,382414.06,16.82054318803509,3486.6655,127.05151
AUT,2010,421.558327003697,71.51000000000001,,8.409948999999999,.48715529,392208.28,17.0146236665127,3888.5061,149.7056
AUT,2011,395.8688427291023,79.84,,8.453500999999999,.4930672,411183.78,17.14464731295327,3401.5127,141.5596
AUT,2012,414.4023058163747,90.18000000000001,,8.502227,.49592006,421391.22,17.25648308956386,3513.5474,193.59692
AUT,2013,410.8523433279117,93.7,,8.556189,.49471855,423862.16,17.10638987882468,3598.6172,192.99019
AUT,2014,394.8892393566322,91.41,11.6,8.615214,.4955354,429092.78,17.18677906894218,3085.4922,116.17836
AUT,2015,396.3832270627651,88.69,11.3,8.678659999999999,.49296087,448794.72,17.24292873021602,3267.8423,268.08868
AUT,2016,409.651100445848,86.86,9.5,8.747301,.49400711,466582.81,17.66822515306513,3383.7056,159.10713
AUT,2017,417.5686413373797,89.84999999999999,8.9,8.819901,.49870569,480926.91,17.44270516054507,3461.4775,220.15938
AUT,2018,408.4021163516919,91.43000000000001,9.800000000000001,8.891387999999999,.5048123,492542.72,17.32111610453716,3125.2686,238.21257
AUT,2019,427.9603935424794,89.09,10.2,8.955102,.50812161,498022.25,17.10228586688067,3200.9097,247.14883
AUT,2020,400.1440779118168,88.23,,,,,16.59732646962937,3249.2568,146.03409
AUT,2021,406.0331809012653,86.83,,,,,16.97809653942038,3570.8694,178.90668
AUT,2022,379.769054299528,,,,,,16.15076151245656,3160.6787,214.88556
AUT,2023,384.8107985531238,,,,,,15.87201147843897,3054.0059,222.50705
AZE,1965,,,,,,,,,
AZE,1966,,,,,,,,,
AZE,1967,,,,,,,,,
AZE,1968,,,,,,,,,
AZE,1969,,,,,,,,,
AZE,1970,,,,,,,,,
AZE,1971,,,,,,,,,
AZE,1972,,,,,,,,,
AZE,1973,,,,,,,,,
AZE,1974,,,,,,,,,
AZE,1975,,,,,,,,,
AZE,1976,,,,,,,,,
AZE,1977,,,,,,,,,
AZE,1978,,,,,,,,,
AZE,1979,,,,,,,,2223.7478,662.77136
AZE,1980,,,,,,,,2433.2957,618.70105
AZE,1981,,,,,,,,2189.2947,591.19604
AZE,1982,,,,,,,,2662.4434,514.14789
AZE,1983,,,,,,,,2419.7998,578.26746
AZE,1984,,,,,,,,2671.8794,609.53113
AZE,1985,234.9505068337326,,,,,,,2554.105,632.99463
AZE,1986,252.8344151103091,,,,,,,2506.7761,699.22925
AZE,1987,245.022779371409,,,,,,,2573.8079,617.77557
AZE,1988,245.2043183298637,,,,,,,2445.4097,596.92249
AZE,1989,250.0518481954038,,,,,,,2301.8311,765.1488
AZE,1990,260.5512255248413,,,7.242761,.53540856,57294.93,17.63301500682128,2319.9141,656.20746
AZE,1991,250.3512546275691,,,7.357947999999999,.53217095,70101.766,16.65419161676647,2391.6077,683.94061
AZE,1992,214.3938217843692,,,7.471926,.52270734,49601.32,21.87713947843406,2680.4932,497.99991
AZE,1993,185.9802108156458,,,7.581753999999999,.51361066,40437.66,17.90286624203822,2796.8594,532.14124
AZE,1994,170.8646983259766,,,7.683707999999999,.49495652,29176.797,12.66474512943688,2517.1362,562.07349
AZE,1995,160.6480023829911,,,7.775423999999999,.48644027,19752.682,11.53341456556378,2234.8496,718.03229
AZE,1996,131.7407083886512,,,7.855553,.49101132,19205.012,10.42962746102613,2404.6592,694.90002
AZE,1997,126.1546454122659,,,7.925668,.48690057,18716.385,8.39375613462939,2406.1907,660.9895
AZE,1998,126.6451698395824,,,7.989904999999999,.48287538,17830.838,8.324129512294368,2240.9441,822.45178
AZE,1999,126.3534128641949,,,8.054126,.47845128,19254.131,6.042224047045111,2213.4321,760.09143
AZE,2000,132.0552335452817,,,8.122741,.4744499,23163.617,5.292384646361882,2380.8467,771.73706
AZE,2001,127.2274739158289,,,8.197298,.47487161,26166.268,6.18744826548273,2200.8469,707.62701
AZE,2002,125.6086364885635,,,8.277061,.47610715,25994.145,7.430927835051547,2413.1226,711.62012
AZE,2003,136.0352049391037,,,8.361433,.4775691,26988.684,8.636395438326455,2500.126,602.57928
AZE,2004,153.8979317641588,,,8.448945999999999,.47871923,29014.1,8.283510351457176,2258.3235,654.6355
AZE,2005,166.8373854894693,,,8.538605,.47927547,43365.711,6.487522459572769,2247.6445,763.37543
AZE,2006,164.091566105731,,,8.630146,.47995958,64479.027,5.772903308403836,2400.3552,846.25122
AZE,2007,151.0711239336314,,,8.724243,.48074648,87452.188,4.984044710072108,2382.4431,769.53467
AZE,2008,151.1635039258669,,,8.821873,.48185009,114055.23,4.705609758528248,2346.1755,705.72717
AZE,2009,130.1682890188583,,,8.924388,.48317581,107784.38,5.525890763029648,2223.4209,650.18909
AZE,2010,128.4393601065947,,,9.032461,.48462754,132335.05,4.737784057459084,1999.8057,924.79614
AZE,2011,145.7392384442192,,,9.146274999999999,.48479429,168393.94,3.988326101148189,2560.8599,731.58997
AZE,2012,150.0908417506952,,,9.264692,.48755366,175529.92,4.24121862424352,2238.7109,845.72998
AZE,2013,154.2117578376863,,,9.385467999999999,.49089688,161220.28,4.215736825822419,2181.2454,681.2124
AZE,2014,157.2412927397331,25.96,7.6,9.505621999999999,.49484441,175447.14,4.707010697443492,2273.2703,883.19843
AZE,2015,171.8261534350009,,7.6,9.622745,.49740586,140176.64,4.990621552041192,2301.0662,870.57953
AZE,2016,170.1923331698632,,5.9,9.736043,.5020532,136323.22,4.892660677995273,2382.2085,756.48358
AZE,2017,166.9539743197359,18.25,6.1,9.845319999999999,.50406736,146868.16,4.69946458376577,2283.5825,802.90332
AZE,2018,176.1666969387707,,5.4,9.949536999999999,.50570464,164611.27,4.619812215951655,2082.1147,840.0965
AZE,2019,185.890593817789,16.97,4.8,10.047718,.50033039,162126.19,5.003650963048346,2112.4238,793.05408
AZE,2020,184.9285030523064,18.58,,,,,6.10156507265966,2181.7544,763.84875
AZE,2021,197.5494532807106,,,,,,6.419092906681316,2165.1504,899.43628
AZE,2022,210.2862828507748,,,,,,5.283389824941946,2125.6357,824.70642
AZE,2023,227.8486811120386,,,,,,5.778440801427578,1871.15,812.05725
BEL,1965,412.941205697385,,,9.442590495671565,.38827148,130886.48,,,
BEL,1966,397.8589751355931,,,9.502255694228536,.3872115,135008.98,,,
BEL,1967,417.65487212275,,,9.550927627607296,.38355091,140139.34,,,
BEL,1968,465.4169981307724,,,9.584207655371094,.38179871,145929,,,
BEL,1969,510.774838581664,,,9.607094882415,.3873893,156273.38,,,
BEL,1970,539.5910408971621,10.18,,9.63218,.38669413,165948.41,,,
BEL,1971,529.3343615580819,11.34,,9.663323999999999,.38801587,171450.31,,,
BEL,1972,562.732865735887,11.47,,9.692845999999999,.38572279,182810.14,,,
BEL,1973,570.3259586754107,11.9,,9.720761,.38797739,196870.64,,,
